code_commune;nom_commune;region;departement;population;strate_population;commune_rurale;commune_montagne;commune_touristique;tranche_revenu_habitant;recettes_fonctionnement_par_hab;depenses_fonctionnement_par_hab;frais_personnel_par_hab;depenses_equipement_par_hab;epargne_brute_par_hab;encours_dette_par_hab;dotation_etat_par_hab;impots_locaux_par_hab
40004;Angresse;Nouvelle-Aquitaine;Landes;2178;4;Non;Non;Non;2;765.52;528.56;303.16;171.74;236.96;888.12;84.43;490.12
38543;Vézeronce-Curtin;Auvergne-Rhône-Alpes;Isère;2177;4;Non;Non;Non;2;709.31;624.21;342.74;229.88;85.1;670.56;123.16;382.97
76235;Envermeu;Normandie;Seine-Maritime;2177;4;Oui;Non;Non;1;1046.36;828.42;413.18;308.66;217.94;604.69;197.73;460.84
78239;Follainville-Dennemont;Île-de-France;Yvelines;2176;4;Non;Non;Non;2;818.2;613.13;278.27;106.13;205.07;984.1;43.9;509.84
33321;Peujard;Nouvelle-Aquitaine;Gironde;2176;4;Oui;Non;Non;1;770.89;706.65;373.33;131.47;64.24;81.95;201.18;284.81
33434;Saint-Louis-de-Montferrand;Nouvelle-Aquitaine;Gironde;2176;4;Non;Non;Non;1;722.32;665.22;356.16;82.27;57.11;181.22;71.0;465.03
35137;Javené;Bretagne;Ille-et-Vilaine;2175;4;Non;Non;Non;2;998.94;894.35;317.77;304.18;104.59;1089.8;40.5;509.23
74201;Neydens;Auvergne-Rhône-Alpes;Haute-Savoie;2175;4;Non;Non;Oui;5;1259.98;899.79;317.09;283.74;360.2;1845.22;11.38;599.06
33435;Saint-Macaire;Nouvelle-Aquitaine;Gironde;2173;4;Non;Non;Oui;1;927.66;730.76;296.61;294.03;196.9;1649.14;231.28;466.77
44173;Saint-Lumine-de-Clisson;Pays de la Loire;Loire-Atlantique;2173;4;Oui;Non;Non;1;744.19;642.61;357.83;220.57;101.59;429.15;184.36;347.91
22155;La Motte;Bretagne;Côtes-d'Armor;2173;4;Oui;Non;Non;1;879.2;684.38;322.77;524.55;194.82;706.06;260.43;421.96
68138;Hirsingue;Grand Est;Haut-Rhin;2172;4;Non;Non;Non;2;1021.73;864.24;362.34;230.95;157.5;1392.7;69.07;673.99
61339;Putanges-le-Lac;Normandie;Orne;2172;4;Oui;Non;Non;1;960.97;551.68;210.29;1404.55;409.29;373.62;370.47;340.98
38194;Izeaux;Auvergne-Rhône-Alpes;Isère;2172;4;Non;Oui;Non;2;817.89;686.03;312.09;800.28;131.86;1284.97;65.46;452.46
15122;Maurs;Auvergne-Rhône-Alpes;Cantal;2171;4;Non;Oui;Non;1;1148.29;964.66;497.74;310.46;183.64;1302.6;397.06;392.35
15140;Naucelles;Auvergne-Rhône-Alpes;Cantal;2171;4;Oui;Oui;Non;2;793.09;700.47;390.05;119.19;92.62;1049.39;187.54;409.86
64317;Larressore;Nouvelle-Aquitaine;Pyrénées-Atlantiques;2171;4;Non;Non;Non;2;537.49;435.09;179.57;112.99;102.4;685.19;76.46;278.74
21481;Perrigny-lès-Dijon;Bourgogne-Franche-Comté;Côte-d'Or;2171;4;Non;Non;Non;2;683.21;665.84;282.46;69.25;17.37;268.1;21.83;498.55
63213;Les Martres-d'Artière;Auvergne-Rhône-Alpes;Puy-de-Dôme;2170;4;Oui;Non;Non;2;612.44;478.38;244.37;134.93;134.06;0.46;67.48;388.72
38065;Châbons;Auvergne-Rhône-Alpes;Isère;2169;4;Oui;Oui;Non;2;672.58;502.86;209.51;280.67;169.72;365.64;181.9;301.82
25454;Pirey;Bourgogne-Franche-Comté;Doubs;2169;4;Non;Non;Non;3;711.96;530.91;273.91;103.1;181.05;120.49;16.03;471.74
28380;Sours;Centre-Val de Loire;Eure-et-Loir;2169;4;Oui;Non;Non;2;738.88;486.05;228.2;251.41;252.83;308.57;174.86;410.85
59624;Villers-Outréaux;Hauts-de-France;Nord;2168;4;Non;Non;Non;1;665.48;568.45;176.92;223.4;97.03;241.27;87.26;427.9
55186;Fains-Véel;Grand Est;Meuse;2167;4;Non;Non;Non;2;799.15;585.03;273.89;705.41;214.12;1330.48;144.34;497.84
01254;Montagnat;Auvergne-Rhône-Alpes;Ain;2167;4;Non;Non;Non;3;724.96;495.58;247.03;237.9;229.38;830.03;73.45;459.76
63276;Peschadoires;Auvergne-Rhône-Alpes;Puy-de-Dôme;2166;4;Non;Non;Non;2;956.04;729.77;295.11;316.3;226.27;650.97;77.36;589.59
22013;Bourbriac;Bretagne;Côtes-d'Armor;2166;4;Oui;Non;Non;1;1154.16;694.35;383.99;295.25;459.81;797.54;341.49;445.69
13096;Saintes-Maries-de-la-Mer;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;2165;4;Non;Non;Oui;3;4489.1;3643.53;1746.89;2273.84;845.57;1383.26;216.25;2782.09
67311;Muttersholtz;Grand Est;Bas-Rhin;2164;4;Non;Non;Non;2;798.98;518.38;245.62;1092.7;280.59;916.16;96.59;486.01
18281;Vignoux-sur-Barangeon;Centre-Val de Loire;Cher;2164;4;Oui;Non;Non;2;787.93;597.83;382.44;506.21;190.1;584.37;193.58;345.04
37130;Ligueil;Centre-Val de Loire;Indre-et-Loire;2163;4;Oui;Non;Non;1;961.89;781.85;412.84;560.38;180.04;908.81;308.29;554.57
83101;Ramatuelle;Provence-Alpes-Côte d'Azur;Var;2163;3;Non;Non;Oui;5;9966.39;5468.73;2743.72;3855.8;4497.66;5029.8;;1954.6
72035;Bessé-sur-Braye;Pays de la Loire;Sarthe;2162;4;Non;Non;Non;1;1503.8;1435.68;883.7;121.78;68.13;325.19;24.91;1047.17
30214;Ribaute-les-Tavernes;Occitanie;Gard;2161;4;Oui;Non;Non;1;700.4;578.97;355.68;268.28;121.43;384.09;202.68;291.26
85210;Saint-Étienne-du-Bois;Pays de la Loire;Vendée;2160;4;Oui;Non;Non;1;1195.86;791.56;369.14;421.11;404.3;566.62;279.52;371.93
29175;Plonévez-du-Faou;Bretagne;Finistère;2159;4;Oui;Non;Non;1;1074.72;544.83;259.19;596.33;529.89;394.58;298.66;495.63
69056;Chessy;Auvergne-Rhône-Alpes;Rhône;2159;4;Non;Non;Non;2;743.91;565.7;272.47;285.02;178.22;20.92;55.78;401.2
29280;Telgruc-sur-Mer;Bretagne;Finistère;2158;4;Oui;Non;Non;2;1027.7;767.04;324.07;491.67;260.66;1255.23;211.92;529.48
30315;Saze;Occitanie;Gard;2158;4;Oui;Non;Non;2;816.61;722.02;354.17;51.84;94.59;630.36;123.44;543.69
33120;Cérons;Nouvelle-Aquitaine;Gironde;2158;4;Non;Non;Non;1;711.46;551.04;270.01;49.62;160.42;605.63;178.15;348.07
01399;Ségny;Auvergne-Rhône-Alpes;Ain;2158;4;Non;Non;Non;4;1524.51;767.31;394.02;626.11;757.19;38.98;34.6;547.4
35319;Saint-Thurial;Bretagne;Ille-et-Vilaine;2157;4;Oui;Non;Non;1;875.94;685.63;356.45;294.69;190.31;704.5;205.24;410.5
62034;Annequin;Hauts-de-France;Pas-de-Calais;2157;4;Non;Non;Non;1;1142.19;945.42;486.16;272.87;196.76;156.3;125.8;684.49
29201;Ploumoguer;Bretagne;Finistère;2157;4;Oui;Non;Non;2;961.85;899.62;288.82;816.26;62.23;371.71;236.91;527.21
89074;Champigny;Bourgogne-Franche-Comté;Yonne;2157;4;Non;Non;Non;2;777.57;672.66;265.95;157.71;104.91;227.47;141.93;296.32
66230;Vinça;Occitanie;Pyrénées-Orientales;2157;4;Non;Non;Non;1;899.72;590.22;328.47;486.87;309.5;951.29;272.61;302.03
38454;Saint-Sauveur;Auvergne-Rhône-Alpes;Isère;2157;4;Non;Non;Non;1;571.47;413.42;165.02;136.1;158.05;568.63;55.12;382.37
59210;Esquelbecq;Hauts-de-France;Nord;2155;4;Non;Non;Non;2;860.3;686.37;354.81;385.58;173.92;797.9;126.67;400.63
69050;Châtillon;Auvergne-Rhône-Alpes;Rhône;2155;4;Oui;Non;Non;3;751.18;631.42;315.67;101.39;119.76;649.65;58.24;501.96
38309;Poisat;Auvergne-Rhône-Alpes;Isère;2154;4;Non;Non;Non;2;936.3;837.22;454.07;80.87;99.08;547.01;29.6;708.6
73326;Vimines;Auvergne-Rhône-Alpes;Savoie;2154;4;Non;Oui;Non;3;663.33;582.78;193.36;177.54;80.56;957.12;56.38;483.66
79063;Val en Vignes;Nouvelle-Aquitaine;Deux-Sèvres;2154;4;Oui;Non;Non;1;877.16;692.34;342.19;343.31;184.82;283.78;360.41;318.67
02555;Nogent-l'Artaud;Hauts-de-France;Aisne;2154;4;Non;Non;Non;1;837.13;638.99;245.39;136.34;198.15;1026.34;207.78;462.12
12169;Naucelle;Occitanie;Aveyron;2153;4;Oui;Oui;Non;1;999.32;658.89;275.78;121.48;340.43;549.85;223.0;430.83
59411;Mons-en-Pévèle;Hauts-de-France;Nord;2152;4;Non;Non;Non;3;768.43;617.15;320.26;229.34;151.28;577.34;109.67;410.33
45083;Château-Renard;Centre-Val de Loire;Loiret;2152;4;Oui;Non;Non;1;1154.89;997.21;464.07;257.98;157.67;412.23;130.28;645.7
38501;Tencin;Auvergne-Rhône-Alpes;Isère;2151;4;Non;Oui;Non;2;736.26;620.74;320.95;706.51;115.52;1106.58;48.02;498.58
34246;Entre-Vignes;Occitanie;Hérault;2151;4;Oui;Non;Non;2;977.54;832.06;348.29;159.18;145.48;391.11;102.14;571.52
38176;Frontonas;Auvergne-Rhône-Alpes;Isère;2151;4;Non;Non;Non;3;740.24;627.18;287.34;898.2;113.06;1620.86;67.87;359.44
38381;Saint-Didier-de-la-Tour;Auvergne-Rhône-Alpes;Isère;2151;4;Non;Non;Non;2;639.94;467.16;230.78;358.6;172.78;446.94;58.93;389.68
16366;Segonzac;Nouvelle-Aquitaine;Charente;2151;4;Oui;Non;Non;2;1142.71;852.29;464.89;698.96;290.42;1074.24;108.33;605.54
59497;Renescure;Hauts-de-France;Nord;2150;4;Non;Non;Non;2;693.8;566.03;264.18;57.64;127.77;336.54;60.95;379.14
68062;Carspach;Grand Est;Haut-Rhin;2150;4;Non;Non;Non;2;671.26;449.72;173.48;323.47;221.54;530.25;75.13;423.6
45030;Beaune-la-Rolande;Centre-Val de Loire;Loiret;2150;4;Oui;Non;Non;1;1001.44;815.57;321.78;139.46;185.87;491.08;145.22;437.48
83046;Cotignac;Provence-Alpes-Côte d'Azur;Var;2150;4;Non;Non;Non;2;1533.58;1151.75;623.21;445.22;381.83;756.62;80.96;968.92
77517;Villevaudé;Île-de-France;Seine-et-Marne;2150;4;Non;Non;Non;2;1224.84;1070.13;622.3;122.95;154.7;200.71;11.53;833.94
49027;Bégrolles-en-Mauges;Pays de la Loire;Maine-et-Loire;2149;4;Oui;Non;Non;1;641.53;566.71;277.1;171.67;74.82;942.8;123.04;321.67
56246;Le Sourn;Bretagne;Morbihan;2148;4;Non;Non;Non;2;1029.41;931.5;645.08;426.15;97.91;934.25;22.7;498.56
59470;Prémesques;Hauts-de-France;Nord;2147;4;Non;Non;Non;3;726.33;676.1;415.37;58.65;50.23;66.56;123.4;393.75
87202;Veyrac;Nouvelle-Aquitaine;Haute-Vienne;2147;4;Oui;Non;Non;2;793.41;719.61;412.47;30.52;73.8;445.7;240.19;362.5
67301;Mommenheim;Grand Est;Bas-Rhin;2146;4;Oui;Non;Non;2;488.58;269.53;134.42;292.35;219.06;0.91;89.13;234.78
13068;Paradou;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;2146;4;Non;Non;Oui;3;1051.53;917.46;424.96;819.6;134.07;968.57;43.74;634.75
85162;Rives-d'Autise;Pays de la Loire;Vendée;2145;4;Oui;Non;Non;1;1027.64;839.27;358.15;382.37;188.37;463.69;324.87;401.66
73130;Grignon;Auvergne-Rhône-Alpes;Savoie;2145;4;Non;Oui;Non;2;702.15;577.94;316.02;83.18;124.2;438.85;81.15;407.31
45034;Boigny-sur-Bionne;Centre-Val de Loire;Loiret;2144;4;Non;Non;Non;2;1370.02;1167.54;714.99;238.74;202.48;596.53;9.6;985.16
74136;Le Grand-Bornand;Auvergne-Rhône-Alpes;Haute-Savoie;2144;4;Non;Oui;Oui;3;8553.88;5782.89;1326.19;2585.04;2770.99;27716.84;419.28;3271.61
56081;Guiscriff;Bretagne;Morbihan;2143;4;Oui;Non;Non;1;978.9;643.71;290.76;929.5;335.19;755.66;173.33;548.0
38484;Serpaize;Auvergne-Rhône-Alpes;Isère;2143;4;Non;Non;Non;2;719.51;647.82;333.34;552.21;71.69;1332.59;77.19;379.14
16146;Garat;Nouvelle-Aquitaine;Charente;2143;4;Oui;Non;Non;3;724.98;515.45;284.78;250.45;209.53;58.74;105.85;452.3
17225;Les Mathes;Nouvelle-Aquitaine;Charente-Maritime;2142;4;Oui;Non;Oui;3;2524.33;2114.44;1259.97;916.22;409.89;1.08;726.79;961.92
72013;Aubigné-Racan;Pays de la Loire;Sarthe;2142;4;Oui;Non;Non;1;952.06;715.53;337.89;666.07;236.53;280.28;212.91;574.52
60245;Formerie;Hauts-de-France;Oise;2141;4;Oui;Non;Non;1;1399.86;892.42;427.89;339.67;507.44;927.69;246.12;562.58
54265;Houdemont;Grand Est;Meurthe-et-Moselle;2141;4;Non;Non;Oui;3;992.43;795.09;351.41;141.39;197.34;940.77;6.3;712.0
27517;Saint-Aubin-sur-Gaillon;Normandie;Eure;2140;4;Non;Non;Non;2;994.21;787.67;349.76;202.95;206.55;2788.32;22.82;596.45
48099;Bourgs sur Colagne;Occitanie;Lozère;2140;4;Oui;Oui;Non;1;838.3;624.29;284.59;711.55;214.01;600.64;275.27;352.22
31481;Sainte-Foy-de-Peyrolières;Occitanie;Haute-Garonne;2139;4;Oui;Non;Non;2;802.1;678.33;372.94;1916.3;123.77;2057.6;160.47;357.96
91095;Bouray-sur-Juine;Île-de-France;Essonne;2139;4;Non;Non;Non;2;637.09;545.89;307.51;189.83;91.2;449.86;76.05;427.27
16187;Linars;Nouvelle-Aquitaine;Charente;2139;4;Non;Non;Non;2;808.44;723.55;420.46;179.41;84.88;728.63;158.27;478.95
28358;Saint-Prest;Centre-Val de Loire;Eure-et-Loir;2139;4;Non;Non;Non;3;766.05;627.37;313.74;136.25;138.68;1036.53;120.27;507.54
76281;La Frénaye;Normandie;Seine-Maritime;2138;4;Non;Non;Non;2;1102.83;981.51;682.89;114.23;121.31;669.87;39.11;546.15
34227;Restinclières;Occitanie;Hérault;2138;4;Non;Non;Non;2;678.71;680.24;381.31;397.57;-1.54;631.42;67.99;397.68
05132;Saint-Bonnet-en-Champsaur;Provence-Alpes-Côte d'Azur;Hautes-Alpes;2138;4;Oui;Oui;Non;2;1711.42;988.37;403.41;1391.92;723.05;2531.42;375.37;497.45
14349;Laize-Clinchamps;Normandie;Calvados;2137;4;Oui;Non;Non;2;653.34;554.45;269.53;259.68;98.89;548.14;195.69;336.03
18180;Plaimpied-Givaudins;Centre-Val de Loire;Cher;2137;4;Oui;Non;Non;2;770.3;599.66;263.5;138.36;170.64;611.17;184.2;379.38
55351;Montmédy;Grand Est;Meuse;2137;4;Non;Non;Non;1;846.85;775.75;355.6;224.66;71.1;262.15;331.37;275.26
29091;Kerlouan;Bretagne;Finistère;2136;4;Non;Non;Oui;2;907.26;611.71;278.55;792.77;295.56;995.66;182.63;563.97
47040;Brax;Nouvelle-Aquitaine;Lot-et-Garonne;2136;4;Non;Non;Non;2;734.27;641.83;401.3;204.55;92.44;440.2;75.63;527.71
67226;Ittenheim;Grand Est;Bas-Rhin;2136;4;Non;Non;Non;3;679.51;550.92;224.22;408.3;128.6;1392.11;78.98;415.55
27180;Courcelles-sur-Seine;Normandie;Eure;2136;4;Non;Non;Non;2;562.27;502.7;251.31;564.45;59.57;340.07;79.5;339.14
72189;Marolles-les-Braults;Pays de la Loire;Sarthe;2135;4;Oui;Non;Non;1;1489.94;1096.73;553.62;542.57;393.21;1334.36;147.87;797.26
22246;Pommeret;Bretagne;Côtes-d'Armor;2135;4;Non;Non;Non;1;1250.49;687.87;384.0;133.83;562.62;369.71;128.7;510.94
37167;Neuillé-Pont-Pierre;Centre-Val de Loire;Indre-et-Loire;2135;4;Oui;Non;Non;1;1227.71;1024.07;574.69;342.85;203.64;850.71;270.93;384.9
91511;Pussay;Île-de-France;Essonne;2135;4;Non;Non;Non;2;842.86;684.53;305.8;118.77;158.33;989.73;97.54;499.99
37152;Mettray;Centre-Val de Loire;Indre-et-Loire;2134;4;Non;Non;Non;3;736.26;663.47;293.89;393.83;72.8;712.66;120.4;460.59
72228;Parcé-sur-Sarthe;Pays de la Loire;Sarthe;2134;4;Oui;Non;Non;1;598.03;496.66;246.06;360.29;101.37;694.39;127.43;339.01
07325;Ucel;Auvergne-Rhône-Alpes;Ardèche;2134;4;Non;Non;Non;2;645.18;547.46;262.52;158.72;97.72;619.71;163.15;335.9
57582;Richemont;Grand Est;Moselle;2134;4;Non;Non;Non;2;1511.68;1159.47;573.24;293.89;352.21;2488.61;;952.93
50409;Pont-Hébert;Normandie;Manche;2134;4;Non;Non;Non;1;752.27;686.91;351.55;146.92;65.36;565.94;272.6;250.13
12199;Rignac;Occitanie;Aveyron;2133;4;Oui;Oui;Non;1;770.24;550.38;188.29;214.72;219.86;748.5;262.62;238.01
17185;Le Gua;Nouvelle-Aquitaine;Charente-Maritime;2132;4;Oui;Non;Non;2;766.67;658.11;363.12;383.67;108.56;829.42;187.73;410.51
72006;Arçonnay;Pays de la Loire;Sarthe;2131;4;Non;Non;Non;1;682.81;531.36;313.91;682.89;151.45;628.37;78.31;354.15
29257;Saint-Pabu;Bretagne;Finistère;2131;4;Non;Non;Oui;2;892.17;678.13;332.04;207.85;214.04;1253.58;201.91;531.2
31259;Lacroix-Falgarde;Occitanie;Haute-Garonne;2130;4;Non;Non;Non;4;773.41;715.66;383.19;33.88;57.75;84.72;80.63;509.68
03262;Saint-Victor;Auvergne-Rhône-Alpes;Allier;2130;4;Oui;Non;Non;2;906.1;691.41;299.73;288.65;214.69;732.14;12.87;596.09
29032;Clohars-Fouesnant;Bretagne;Finistère;2130;4;Non;Non;Non;3;624.56;477.98;208.07;922.99;146.58;673.19;84.51;414.42
78087;Bonnelles;Île-de-France;Yvelines;2129;4;Oui;Non;Non;3;786.45;771.9;348.92;177.26;14.54;37.88;63.28;504.26
81244;Saint-Benoît-de-Carmaux;Occitanie;Tarn;2128;4;Non;Non;Non;1;785.94;664.89;389.77;80.8;121.05;302.03;279.18;347.55
34210;Le Pouget;Occitanie;Hérault;2128;4;Non;Non;Oui;1;1019.35;913.08;467.83;162.24;106.27;425.91;185.96;457.38
50551;Saint-Sauveur-le-Vicomte;Normandie;Manche;2128;4;Oui;Non;Non;1;1220.13;951.97;518.83;423.94;268.16;1202.84;184.44;503.38
72042;Bouloire;Pays de la Loire;Sarthe;2127;4;Oui;Non;Non;1;1121.24;742.91;412.17;704.1;378.33;572.2;269.84;615.86
49271;Saint-Clément-de-la-Place;Pays de la Loire;Maine-et-Loire;2126;4;Oui;Non;Non;2;884.15;622.44;284.02;135.68;261.71;88.42;271.59;339.9
77128;Couilly-Pont-aux-Dames;Île-de-France;Seine-et-Marne;2126;4;Non;Non;Non;3;932.15;842.59;396.9;356.28;89.56;830.35;101.78;515.86
27082;La Bonneville-sur-Iton;Normandie;Eure;2124;4;Non;Non;Non;1;910.45;849.65;569.55;98.37;60.8;470.76;253.86;396.33
59262;Godewaersvelde;Hauts-de-France;Nord;2124;4;Non;Non;Non;2;724.57;534.2;280.94;104.21;190.37;64.43;202.29;343.3
18096;Foëcy;Centre-Val de Loire;Cher;2124;4;Oui;Non;Non;1;1125.04;883.12;496.61;622.96;241.92;1077.17;253.19;536.91
73034;Beaufort;Auvergne-Rhône-Alpes;Savoie;2123;4;Non;Oui;Oui;2;3671.75;2659.39;779.7;969.56;1012.36;9529.75;42.64;2097.96
51525;Sarry;Grand Est;Marne;2123;4;Non;Non;Non;2;662.45;634.03;354.18;139.74;28.42;264.41;196.38;318.02
50151;Créances;Normandie;Manche;2122;4;Oui;Non;Non;2;1236.31;910.52;317.74;925.43;325.79;723.78;316.47;496.8
57017;Amanvillers;Grand Est;Moselle;2121;4;Non;Non;Non;2;601.78;512.48;219.86;505.56;89.29;521.21;86.79;336.22
87038;Chaptelat;Nouvelle-Aquitaine;Haute-Vienne;2120;4;Non;Non;Non;2;652.65;581.08;334.85;38.77;71.57;441.72;115.64;399.4
29204;Plounéventer;Bretagne;Finistère;2119;4;Oui;Non;Non;1;797.4;666.0;187.17;175.88;131.4;361.88;195.3;432.09
68028;Bergheim;Grand Est;Haut-Rhin;2118;4;Oui;Non;Non;2;1382.87;1002.45;372.55;402.65;380.42;459.02;31.32;599.54
67543;Wisches;Grand Est;Bas-Rhin;2118;4;Non;Oui;Oui;1;1010.99;974.14;268.66;831.6;36.85;31.02;58.46;541.64
31181;Le Fauga;Occitanie;Haute-Garonne;2117;4;Non;Non;Non;2;663.47;429.98;207.22;383.84;233.5;522.51;74.19;359.93
60647;Trosly-Breuil;Hauts-de-France;Oise;2117;4;Non;Non;Non;2;693.6;657.98;337.09;142.02;35.62;314.4;9.56;366.9
66101;Llupia;Occitanie;Pyrénées-Orientales;2116;4;Non;Non;Non;2;777.28;667.69;370.99;121.71;109.6;684.35;143.19;456.22
62100;Beaurainville;Hauts-de-France;Pas-de-Calais;2116;4;Non;Non;Non;1;1050.28;867.89;512.6;277.24;182.39;747.37;243.69;505.72
33118;Cénac;Nouvelle-Aquitaine;Gironde;2116;4;Non;Non;Non;3;757.8;599.49;320.95;278.19;158.31;38.0;107.63;468.58
69190;Sainte-Consorce;Auvergne-Rhône-Alpes;Rhône;2115;4;Non;Non;Non;3;875.68;658.12;362.87;399.52;217.57;877.02;21.21;609.61
59357;La Longueville;Hauts-de-France;Nord;2115;4;Oui;Non;Non;2;799.74;724.59;363.43;384.54;75.15;478.7;112.61;499.22
34033;Boisseron;Occitanie;Hérault;2113;4;Oui;Non;Non;2;884.27;763.97;429.79;72.13;120.3;641.41;110.16;509.71
38480;Septème;Auvergne-Rhône-Alpes;Isère;2112;4;Oui;Non;Non;2;642.29;535.38;273.11;125.75;106.91;129.06;82.95;346.22
74255;Sales;Auvergne-Rhône-Alpes;Haute-Savoie;2111;4;Non;Non;Non;2;897.83;697.96;442.6;776.57;199.87;451.01;63.32;409.72
48061;Florac Trois Rivières;Occitanie;Lozère;2110;4;Oui;Oui;Oui;1;1465.66;1294.72;631.54;641.12;170.94;1260.02;551.69;458.69
69177;Sourcieux-les-Mines;Auvergne-Rhône-Alpes;Rhône;2110;4;Non;Oui;Non;3;636.02;500.35;158.04;179.16;135.67;484.33;105.68;420.02
67296;Mittelhausbergen;Grand Est;Bas-Rhin;2110;4;Non;Non;Non;4;620.25;504.77;215.06;624.24;115.48;430.4;28.33;517.49
37074;Chouzé-sur-Loire;Centre-Val de Loire;Indre-et-Loire;2109;4;Oui;Non;Non;1;759.61;665.41;312.89;221.89;94.2;512.9;183.18;351.2
57134;Châtel-Saint-Germain;Grand Est;Moselle;2109;4;Non;Non;Non;2;646.25;570.43;315.03;89.58;75.82;325.78;93.34;373.1
72168;Loué;Pays de la Loire;Sarthe;2109;4;Non;Non;Non;1;1258.67;864.57;364.25;308.98;394.1;1104.54;145.49;607.97
62705;Rety;Hauts-de-France;Pas-de-Calais;2108;4;Oui;Non;Non;1;823.5;748.39;417.65;49.78;75.11;1057.96;75.92;418.02
17153;Esnandes;Nouvelle-Aquitaine;Charente-Maritime;2108;4;Non;Non;Non;2;781.99;673.5;344.82;359.35;108.49;860.26;121.37;491.12
02720;Sissonne;Hauts-de-France;Aisne;2108;4;Non;Non;Non;0;1071.24;976.99;380.45;1209.51;94.25;1861.76;444.84;357.3
30312;Sauveterre;Occitanie;Gard;2108;4;Non;Non;Non;2;1259.57;1084.1;555.8;928.05;175.48;804.77;18.2;923.78
57572;Rémilly;Grand Est;Moselle;2107;4;Oui;Non;Non;2;714.51;604.8;274.51;227.78;109.71;343.59;147.58;366.19
73204;Le Pont-de-Beauvoisin;Auvergne-Rhône-Alpes;Savoie;2107;4;Non;Non;Non;1;765.69;539.23;281.85;617.1;226.46;248.1;93.25;528.22
44001;Abbaretz;Pays de la Loire;Loire-Atlantique;2107;4;Oui;Non;Non;1;760.37;562.49;278.3;336.97;197.88;117.19;230.06;322.59
77069;Chailly-en-Bière;Île-de-France;Seine-et-Marne;2106;4;Non;Non;Non;4;862.29;778.73;429.43;181.6;83.56;479.67;68.6;579.44
60341;Lagny-le-Sec;Hauts-de-France;Oise;2105;4;Non;Non;Non;2;1209.59;793.3;421.52;356.71;416.29;705.23;21.11;834.09
63141;Durtol;Auvergne-Rhône-Alpes;Puy-de-Dôme;2105;4;Non;Oui;Non;3;581.25;527.24;289.76;185.73;54.01;254.13;65.86;401.87
11360;Saint-Nazaire-d'Aude;Occitanie;Aude;2104;4;Non;Non;Non;1;933.18;637.27;362.46;246.27;295.91;456.38;223.28;531.54
45024;Baule;Centre-Val de Loire;Loiret;2104;4;Non;Non;Non;2;1374.58;1107.34;668.59;418.05;267.24;742.53;35.42;769.05
64009;Ahetze;Nouvelle-Aquitaine;Pyrénées-Atlantiques;2103;4;Non;Non;Non;3;1073.39;787.7;483.59;665.59;285.69;850.5;60.07;458.07
18011;Argent-sur-Sauldre;Centre-Val de Loire;Cher;2103;4;Oui;Non;Non;1;1301.01;1181.19;643.24;212.51;119.82;1055.26;259.49;585.66
45095;Chilleurs-aux-Bois;Centre-Val de Loire;Loiret;2102;4;Oui;Non;Non;1;843.83;673.05;366.98;253.38;170.78;441.92;171.2;299.63
35039;Brécé;Bretagne;Ille-et-Vilaine;2102;4;Oui;Non;Non;2;1008.25;622.36;312.47;67.51;385.89;208.3;61.69;514.29
90042;Évette-Salbert;Bourgogne-Franche-Comté;Territoire de Belfort;2101;4;Non;Non;Non;3;635.43;469.46;305.64;195.95;165.97;173.13;94.84;347.53
46029;Biars-sur-Cère;Occitanie;Lot;2101;4;Non;Non;Non;1;1523.41;1073.22;648.13;172.46;450.18;1515.9;29.41;855.67
38487;Seyssuel;Auvergne-Rhône-Alpes;Isère;2101;4;Non;Non;Non;3;940.27;718.06;350.49;37.78;222.2;978.2;33.2;645.74
87064;Eymoutiers;Nouvelle-Aquitaine;Haute-Vienne;2101;4;Oui;Oui;Oui;1;1526.11;1275.22;597.16;907.96;250.89;1508.57;291.8;663.75
73290;Val-Cenis;Auvergne-Rhône-Alpes;Savoie;2100;4;Oui;Oui;Non;2;6930.47;4053.79;1134.96;1791.97;2876.68;13586.86;312.66;2839.43
71269;Lux;Bourgogne-Franche-Comté;Saône-et-Loire;2100;3;Non;Non;Non;2;652.0;592.5;324.88;29.1;59.5;307.67;76.46;438.77
02543;Neuilly-Saint-Front;Hauts-de-France;Aisne;2100;4;Oui;Non;Non;1;849.95;718.74;377.39;84.1;131.22;107.44;271.17;323.81
38131;Les Côtes-d'Arey;Auvergne-Rhône-Alpes;Isère;2099;4;Oui;Non;Non;3;747.62;647.26;308.58;605.45;100.35;797.41;73.79;409.27
01347;Saint-Didier-de-Formans;Auvergne-Rhône-Alpes;Ain;2098;4;Non;Non;Non;3;591.23;474.68;180.62;283.05;116.55;461.64;83.54;344.19
26096;Clérieux;Auvergne-Rhône-Alpes;Drôme;2098;4;Oui;Non;Non;2;626.58;509.24;220.95;206.26;117.34;747.84;107.89;380.6
61116;Sablons sur Huisne;Normandie;Orne;2098;4;Oui;Non;Non;2;838.64;1029.7;247.77;608.61;-191.07;343.43;297.52;291.25
14516;Potigny;Normandie;Calvados;2098;4;Non;Non;Non;1;1032.49;888.78;435.8;291.53;143.71;784.42;272.73;283.15
91635;Vauhallan;Île-de-France;Essonne;2096;4;Non;Non;Non;4;1126.95;915.02;562.66;148.38;211.93;311.93;117.91;613.46
